title,author,pub_year,venue,abstract
Constraints on the evolution of males and sexual dimorphism: field estimates of genetic architecture of reproductive traits in three populations of gynodioecious …,['TL Ashman'],2003,Evolution,"To understand how genetic constraints may limit the evolution of males and sexual dimorphism in a gynodioecious species, I conducted a quantitative genetic experiment in a gynodioecious wild strawberry, Fragaria virginiana. I estimated and compared genetic"
The work and energetic cost of locomotion. I. The effects of limb mass distribution in quadrupeds,['K Steudel'],1990,Journal of Experimental Biology,"Does limb design influence the cost of locomotion in quadrupedal mammals? If not, morphologists must dismiss the economy of locomotion from consideration when assessing the adaptive factors shaping limb structure. Several studies have recently used externally"
Demographic and evolutionary responses to selective harvesting in populations with discrete generations,"['S Ratner', 'R Lande']",2001,Ecology,"Mathematical models are used to explore the evolutionary and demographic consequences of size‐selective harvesting and natural selection in populations with discrete, nonoverlapping generations. We specify the harvesting intensity and size selectivity in terms"
"Detection of “punctuated equilibrium” by Bayesian estimation of speciation and extinction rates, ancestral character states, and rates of anagenetic and cladogenetic …",['F Bokma'],2008,Evolution: International Journal of Organic Evolution,"Algorithms are presented to simultaneously estimate probabilities of speciation and extinction, rates of anagenetic and cladogenetic phenotypic evolution, as well as ancestral character states, from a complete ultrametric species‐level phylogeny with dates assigned to"
Population differentiation in G matrix structure due to natural selection in Rana temporaria,"['JM Cano', 'A Laurila', 'J Palo', 'J Merilä']",2004,Evolution,"The additive genetic variance‐covariance matrix (G) is a concept central to discussions about evolutionary change over time in a suite of traits. However, at the moment we do not know how fast G itself changes as a consequence of selection or how sensitive it is to"
Comparing evolutionary rates for different phenotypic traits on a phylogeny using likelihood,['DC Adams'],2013,Systematic Biology,"In recent years, likelihood-based approaches have been used with increasing frequency to evaluate macroevolutionary hypotheses of phenotypic evolution under distinct evolutionary processes in a phylogenetic context (eg, Brownian motion, Ornstein-Uhlenbeck, etc.), and to"
Differential admixture shapes morphological variation among invasive populations of the lizard Anolis sagrei,"['JJ Kolbe', 'A Larson', 'JB Losos']",2007,Molecular Ecology,The biological invasion of the lizard Anolis sagrei provides an opportunity to study evolutionary mechanisms that produce morphological differentiation among non‐native populations. Because the A. sagrei invasion represents multiple native‐range source
The evolutionary epidemiology of vaccination,"['S Gandon', 'T Day']",2007,Journal of the Royal Society Interface,Vaccination leads to dramatic perturbations of the environment of parasite populations and this can have both demographic and evolutionary consequences. We present a theoretical framework for modelling the short-and long-term epidemiological and evolutionary
The distribution of spontaneous mutations on quantitative traits and fitness in Drosophila melanogaster.,"['E Santiago', 'J Albornoz', 'A Dominguez', 'MA Toro']",1992,Genetics,"Starting from a completely homozygous population of Drosophila melanogaster, two groups of 100 inbred lines each were established and maintained for 46 generations, by a single brother-sister mating and two double first cousin matings, respectively. Sternopleural bristle"
Testing evolutionary and dispersion scenarios for the settlement of the New World,"['M Hubbe', 'WA Neves', 'K Harvati']",2010,PLoS One,"Background Discussion surrounding the settlement of the New World has recently gained momentum with advances in molecular biology, archaeology and bioanthropology. Recent evidence from these diverse fields is found to support different colonization scenarios. The"
How competition affects evolutionary rescue,"['MM Osmond', 'C de Mazancourt']",2013,… Transactions of the …,"Populations facing novel environments can persist by adapting. In nature, the ability to adapt and persist will depend on interactions between coexisting individuals. Here we use an adaptive dynamic model to assess how the potential for evolutionary rescue is affected by"
