title,author,pub_year,venue,abstract
Evolution of genetic variance during adaptive radiation,"['GM Walter', 'JD Aguirre', 'MW Blows']",2018,The American …,"Genetic correlations between traits can concentrate genetic variance into fewer phenotypic dimensions that can bias evolutionary trajectories along the axis of greatest genetic variance and away from optimal phenotypes, constraining the rate of evolution. If genetic correlations"
Stability and response of polygenic traits to stabilizing selection and mutation,"['HP de Vladar', 'N Barton']",2014,Genetics,"When polygenic traits are under stabilizing selection, many different combinations of alleles allow close adaptation to the optimum. If alleles have equal effects, all combinations that result in the same deviation from the optimum are equivalent. Furthermore, the genetic"
Assortative mating and gene flow generate clinal phenological variation in trees,"['JP Soularue', 'A Kremer']",2012,BMC …,"On-going climate change is shifting the timing of bud burst (TBB) of broad leaf and conifer trees in temperate areas, raising concerns about the abilities of natural populations to respond to these shifts. The level of expected evolutionary change depends on the level and"
Evolutionary and dynamic stability in continuous population games,"['I Eshel', 'E Sansone']",2003,Journal of Mathematical Biology,"Asymptotic stability under the replicator dynamics over a continuum of pure strategies is shown to crucially depend on the choice of topology over the space of mixed population strategies, namely probability measures over the real line. Thus, Strong Uninvadability"
Heritable variation and heterozygosity under a balance between mutations and stabilizing selection,['M Slatkin'],1987,Genetics Research,"A model of the balance between mutations and stabilizing selection affecting a quantitative character is developed and analysed. This model is essentially a discretized version of the continuum-of-alleles models analysed previously by Kimura, Lande, Turelli and others, and"
High genetic variability under the balance between symmetric mutation and fluctuating stabilizing selection,"['AS Kondrashov', 'LY Yampolsky']",1996,Genetics Research,"We have studied variability maintained in a quantitative trait by the balance between symmetric mutation and direct stabilizing selection with a fluctuating optimum. Using a simulational computer model, we have found that wide fluctuations, such that the range of"
Joint effects of pleiotropic selection and stabilizing selection on the maintenance of quantitative genetic variation at mutation-selection balance,"['XS Zhang', 'WG Hill']",2002,Genetics,"In quantitative genetics, there are two basic “conflicting” observations: abundant polygenic variation and strong stabilizing selection that should rapidly deplete that variation. This conflict, although having attracted much theoretical attention, still stands open. Two classes"
The genetics of speciation: genes of small effect underlie sexual isolation in the Hawaiian cricket Laupala,"['CK Ellison', 'C Wiley', 'KL Shaw']",2011,Journal of evolutionary biology,"Sexual behaviours often evolve rapidly and are critical for sexual isolation. We suggest that coordinated sexual signals and preferences generate stabilizing selection, favouring the accumulation of many small‐effect mutations in sexual communication traits. Rapid radiation"
Lethal mutagenesis and evolutionary epidemiology,"['G Martin', 'S Gandon']",2010,… of the Royal Society B: Biological …,"The lethal mutagenesis hypothesis states that within-host populations of pathogens can be driven to extinction when the load of deleterious mutations is artificially increased with a mutagen, and becomes too high for the population to be maintained. Although chemical"
Sex allocation in animals,"['EG Leigh', 'EA Herre', 'EA Fischer']",1985,Experientia,"Sex allocation refers to the apportionment of effort between'male'and'female'functions, whether it takes the form of deciding the ratio of male to female offspring, the age at which to change from one sex to the other, or the balance between male and female functions in a"
Genetic analysis of female preference functions as function-valued traits,"['K McGuigan', 'A Van Homrigh']",2008,The American …,"The genetic analysis of female preferences has been seen as a particularly challenging empirical endeavor because of difficulties in generating suitable preference metrics in experiments large enough to adequately characterize variation. In this article, we take an"
Predictions of patterns of response to artificial selection in lines derived from natural populations,"['XS Zhang', 'WG Hill']",2005,Genetics,The pattern of response to artificial selection on quantitative traits in laboratory populations can tell us something of the genetic architecture in the natural population from which they were derived. We modeled artificial selection in samples drawn from natural populations in
